function,count
pandas.core.indexes.datetimes.DatetimeIndex -= numpy.ndarray,2
pandas.core.indexes.datetimes.DatetimeIndex += numpy.ndarray,2
numpy.ndarray -= pandas.core.indexes.datetimes.DatetimeIndex,1
pandas.core.indexes.datetimes.DatetimeIndex + numpy.datetime64,1
numpy.datetime64 + pandas.core.indexes.datetimes.DatetimeIndex,1
pandas.core.series.Series + numpy.datetime64,2
numpy.datetime64 + pandas.core.series.Series,7
pandas.core.frame.DataFrame + numpy.datetime64,5
numpy.datetime64 + pandas.core.frame.DataFrame,3
Type[numpy.datetime64].__name__,4
"numpy.ndim(a=list[Union[float, str]])",2
numpy.sum(a=list[numpy.timedelta64]),1
numpy.ndarray[tuple[numpy.ndarray]] = numpy.timedelta64,1
"numpy.add(pandas.core.indexes.datetimes.DatetimeIndex, numpy.timedelta64)",1
"numpy.subtract(pandas.core.indexes.datetimes.DatetimeIndex, numpy.timedelta64)",1
numpy.array(list[numpy.timedelta64]),12
"numpy.add(pandas.core.indexes.datetimes.DatetimeIndex, numpy.ndarray)",1
"numpy.ndarray[slilist[Union[pandas.tseries.offsets.Day, pandas.tseries.offsets.MonthEnd]]e[NoneType, NoneType, NoneType]] = list[Union[pandas.tseries.offsets.Day, pandas.tseries.offsets.MonthEnd]]",1
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.timedeltas.Timedelta, pandas.tseries.offsets.MonthEnd]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.timedeltas.Timedelta, pandas.tseries.offsets.MonthEnd]]",1
"numpy.array(list[Union[pandas._libs.tslibs.timedeltas.Timedelta, pandas.tseries.offsets.MonthEnd]])",1
numpy.array(list[list[pandas.tseries.offsets.Day]]),2
numpy.ndim(a=numpy.int64),2
numpy.asarray(a=numpy.int64),4
pandas.core.indexes.numeric.Float64Index == numpy.float64,4
pandas.core.indexes.numeric.Int64Index == numpy.int64,4
numpy.asarray(a=int),12
"numpy.ndarray[slibuiltins.rangee[NoneType, NoneType, NoneType]] = builtins.range",1
numpy.asarray(a=numpy.bool_),2
"numpy.array(list[Union[builtins.bool, pandas._libs.missing.NAType]])",1
numpy.asarray(a=pandas._libs.missing.NAType),2
"numpy.round_(a=float, decimals=int)",3
pandas.core.dtypes.dtypes.DatetimeTZDtype == Type[numpy.object_],2
"numpy.empty(tuple[int], dtype=numpy.dtype)",2
numpy.int64 == pandas._libs.tslibs.timedeltas.Timedelta,1
"numpy.ndarray[slilist[Union[float, int, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[Union[float, int, pandas._libs.tslibs.timestamps.Timestamp]]",1
"numpy.asarray(a=tuple[int, float, pandas._libs.tslibs.timestamps.Timestamp, float], dtype=NoneType)",1
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp, str]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp, str]]",1
"numpy.asarray(a=tuple[pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timedeltas.Timedelta, str, pandas._libs.tslibs.nattype.NaTType], dtype=NoneType)",1
"numpy.ndarray[slilist[pandas._libs.interval.Interval]e[NoneType, NoneType, NoneType]] = list[pandas._libs.interval.Interval]",1
"numpy.ndarray[slituple[pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval]e[NoneType, NoneType, NoneType]] = tuple[pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval]",1
"numpy.asarray(a=tuple[pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval, pandas._libs.interval.Interval], dtype=NoneType)",1
"numpy.asarray(a=list[NoneType], dtype=NoneType)",1
"numpy.asarray(a=list[float], dtype=NoneType)",3
"numpy.asarray(a=list[pandas._libs.tslibs.nattype.NaTType], dtype=NoneType)",1
"numpy.ndarray[slilist[pandas._libs.missing.NAType]e[NoneType, NoneType, NoneType]] = list[pandas._libs.missing.NAType]",1
"numpy.asarray(a=list[pandas._libs.missing.NAType], dtype=NoneType)",1
"numpy.array(list[Union[builtins.bool, numpy.bool_]])",1
"numpy.asarray(a=pandas.core.arrays.string_.StringArray, dtype=str)",1
pandas.core.arrays.interval.IntervalArray == numpy.ndarray,1
numpy.float64 > pandas.core.series.Series,1
int / numpy.ndarray,3
pandas.core.indexes.range.RangeIndex * numpy.ndarray,1
numpy.ndarray * pandas.core.indexes.numeric.Int64Index,2
numpy.ndarray * pandas.core.series.Series,4
pandas.core.arrays.timedeltas.TimedeltaArray * numpy.ndarray,5
"numpy.array(pandas.core.indexes.timedeltas.TimedeltaIndex, copy=NoneType, dtype=builtins.bool)",1
numpy.ndarray * pandas.core.arrays.timedeltas.TimedeltaArray,5
pandas.core.series.Series * numpy.ndarray,4
pandas.core.indexes.numeric.Int64Index * numpy.ndarray,3
pandas.core.indexes.numeric.UInt64Index * numpy.ndarray,2
numpy.ndarray * pandas.core.indexes.numeric.UInt64Index,1
numpy.ndarray * pandas.core.indexes.numeric.Float64Index,1
pandas.core.indexes.numeric.Float64Index * numpy.ndarray,2
numpy.ndarray / pandas.core.indexes.range.RangeIndex,1
pandas.core.indexes.range.RangeIndex / numpy.ndarray,2
pandas.core.indexes.range.RangeIndex // numpy.ndarray,2
numpy.ndarray // numpy.ndarray,2
numpy.ndarray / pandas.core.arrays.timedeltas.TimedeltaArray,7
numpy.ndarray // pandas.core.arrays.timedeltas.TimedeltaArray,1
pandas.core.arrays.timedeltas.TimedeltaArray / numpy.ndarray,4
numpy.ndarray // pandas.core.series.Series,2
pandas.core.arrays.timedeltas.TimedeltaArray // numpy.ndarray,1
pandas.core.indexes.numeric.Int64Index / numpy.ndarray,2
pandas.core.indexes.numeric.Int64Index // numpy.ndarray,3
pandas.core.series.Series // numpy.ndarray,2
numpy.ndarray / pandas.core.indexes.numeric.Int64Index,1
numpy.ndarray // pandas.core.indexes.numeric.Int64Index,1
pandas.core.indexes.numeric.UInt64Index / numpy.ndarray,2
pandas.core.indexes.numeric.UInt64Index // numpy.ndarray,2
numpy.ndarray / pandas.core.indexes.numeric.UInt64Index,1
numpy.ndarray // pandas.core.indexes.numeric.UInt64Index,1
numpy.ndarray // pandas.core.indexes.numeric.Float64Index,1
pandas.core.indexes.numeric.Float64Index / numpy.ndarray,2
numpy.ndarray / pandas.core.indexes.numeric.Float64Index,1
pandas.core.indexes.numeric.Float64Index // numpy.ndarray,2
pandas.core.indexes.numeric.Float64Index * numpy.timedelta64,1
numpy.timedelta64 * pandas.core.series.Series,3
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timedeltas.Timedelta * numpy.ndarray,2
pandas.core.frame.DataFrame * numpy.timedelta64,2
numpy.timedelta64 * pandas.core.frame.DataFrame,3
numpy.asarray(a=pandas.core.indexes.numeric.UInt64Index),8
pandas.core.series.Series * numpy.timedelta64,3
numpy.timedelta64 * pandas.core.indexes.range.RangeIndex,1
numpy.timedelta64 * pandas.core.indexes.numeric.Int64Index,1
pandas.tseries.offsets.Day / numpy.ndarray,1
pandas.tseries.offsets.Hour / numpy.ndarray,1
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timedeltas.Timedelta / numpy.ndarray,3
pandas.core.indexes.numeric.Float64Index / numpy.timedelta64,1
numpy.timedelta64 / pandas.core.series.Series,6
pandas.core.series.Series / numpy.timedelta64,4
pandas.core.frame.DataFrame / numpy.timedelta64,4
numpy.timedelta64 / pandas.core.indexes.numeric.Int64Index,2
pandas.core.indexes.numeric.Int64Index / numpy.timedelta64,1
numpy.timedelta64 / pandas.core.frame.DataFrame,4
numpy.timedelta64 / pandas.core.indexes.numeric.UInt64Index,1
pandas.core.indexes.numeric.UInt64Index / numpy.timedelta64,1
numpy.timedelta64 / pandas.core.indexes.numeric.Float64Index,1
numpy.timedelta64 / pandas.core.indexes.range.RangeIndex,1
pandas.core.indexes.range.RangeIndex / numpy.timedelta64,1
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timedeltas.Timedelta - numpy.ndarray,3
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timedeltas.Timedelta + numpy.ndarray,3
pandas.core.indexes.numeric.Float64Index + numpy.timedelta64,1
numpy.timedelta64 + pandas.core.indexes.numeric.Float64Index,1
numpy.timedelta64 - pandas.core.indexes.numeric.Float64Index,1
pandas.core.indexes.numeric.Float64Index - numpy.timedelta64,1
pandas.core.arrays.timedeltas.TimedeltaArray + numpy.ndarray,9
pandas.core.arrays.timedeltas.TimedeltaArray - numpy.ndarray,10
pandas.tseries.offsets.Minute + numpy.ndarray,1
pandas.tseries.offsets.Minute - numpy.ndarray,1
pandas.tseries.offsets.Second + numpy.ndarray,1
numpy.timedelta64 + pandas.core.indexes.numeric.Int64Index,2
pandas.core.indexes.numeric.Int64Index - numpy.timedelta64,1
numpy.timedelta64 - pandas.core.indexes.numeric.Int64Index,2
pandas.core.indexes.numeric.Int64Index + numpy.timedelta64,1
pandas.core.indexes.numeric.UInt64Index + numpy.timedelta64,1
numpy.timedelta64 + pandas.core.indexes.numeric.UInt64Index,1
pandas.core.indexes.numeric.UInt64Index - numpy.timedelta64,1
numpy.timedelta64 - pandas.core.indexes.numeric.UInt64Index,1
pandas.core.indexes.range.RangeIndex + numpy.timedelta64,1
numpy.timedelta64 + pandas.core.indexes.range.RangeIndex,1
pandas.core.indexes.range.RangeIndex - numpy.timedelta64,1
numpy.timedelta64 - pandas.core.indexes.range.RangeIndex,1
numpy.dtype(pandas.tseries.offsets.Minute),1
datetime.datetime + numpy.ndarray,1
datetime.datetime - numpy.ndarray,1
pandas.core.indexes.numeric.Float64Index + numpy.datetime64,1
numpy.datetime64 + pandas.core.indexes.numeric.Float64Index,1
pandas.core.indexes.numeric.Float64Index - numpy.datetime64,1
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timestamps.Timestamp - numpy.ndarray,3
pandas._linumpy.ndarrays.tslinumpy.ndarrays.timestamps.Timestamp + numpy.ndarray,2
numpy.datetime64 + pandas.core.indexes.numeric.Int64Index,2
pandas.core.indexes.numeric.UInt64Index + numpy.datetime64,1
pandas.core.indexes.numeric.UInt64Index - numpy.datetime64,1
numpy.datetime64 - pandas.core.indexes.numeric.UInt64Index,1
numpy.dtype(datetime.datetime),1
pandas.core.indexes.range.RangeIndex + numpy.datetime64,1
numpy.datetime64 + pandas.core.indexes.range.RangeIndex,1
numpy.datetime64 + int,1
numpy.datetime64 - int,1
int == numpy.datetime64,1
numpy.dtype(pandas._libs.tslibs.nattype.NaTType),1
pandas._linumpy.ndarrays.tslinumpy.ndarrays.nattype.NaTType + numpy.ndarray,1
pandas._linumpy.ndarrays.tslinumpy.ndarrays.nattype.NaTType - numpy.ndarray,1
numpy.signbit(numpy.ndarray),3
numpy.array(pandas.core.indexes.numeric.Int64Index),11
numpy.array(pandas.core.indexes.numeric.UInt64Index),9
numpy.signbit,1
numpy.uint64.dtype,5
numpy.bool_.all,1
numpy.array(int),20
numpy.array(numpy.int64),4
numpy.numpy.ndarrayool_ & numpy.ndarray,4
~numpy.bool_,1
pandas.core.indexes.numeric.Int64Index // numpy.int64,1
numpy.array(numpy.uint64),2
pandas.core.indexes.numeric.Int64Index // numpy.uint64,1
numpy.array(numpy.float64),3
pandas.core.indexes.numeric.Int64Index // numpy.float64,1
pandas.core.series.Series % numpy.ndarray,1
pandas.core.indexes.numeric.Float64Index % numpy.ndarray,1
pandas.core.indexes.range.RangeIndex % numpy.ndarray,1
pandas.core.indexes.numeric.Int64Index % numpy.ndarray,1
pandas.core.indexes.numeric.UInt64Index % numpy.ndarray,1
numpy.uint64 != int,1
"numpy.ndarray[slifloate[int, int, NoneType]] = float",7
numpy.ndarray % numpy.ndarray,3
"numpy.ndarray[slilist[decimal.Decimal]e[NoneType, NoneType, NoneType]] = list[decimal.Decimal]",2
numpy.array(decimal.Decimal),1
numpy.array(pandas.core.indexes.range.RangeIndex),5
"numpy.array(int, dtype=str)",4
numpy.ndarray + float,19
float ** numpy.ndarray,1
numpy.ndarray * float,13
pandas.core.frame.DataFrame / numpy.ndarray,5
numpy.ndarray * pandas.core.frame.DataFrame,3
numpy.int64 - numpy.ndarray,1
numpy.ndarray / float,12
float - numpy.ndarray,2
int % numpy.ndarray,1
"numpy.empty(tuple[int], dtype=str, order=Type[numpy.float64])",1
float == numpy.float64,15
"numpy.place(arr=numpy.ndarray, mask=numpy.ndarray, vals=float)",2
"numpy.empty(tuple[int, int], dtype=Type[builtins.float])",2
numpy.float64 // numpy.float64,1
numpy.float64 ** numpy.float64,1
numpy.float64 % numpy.float64,1
"numpy.remainder(numpy.ndarray, int)",1
"numpy.floor_divide(numpy.ndarray, int)",1
int + numpy.ndarray,19
numpy.dtype.base,1
float - numpy.float64,1
float / numpy.float64,3
float // numpy.float64,1
float ** numpy.float64,1
float % numpy.float64,1
int + numpy.float64,3
int - numpy.float64,3
int / numpy.float64,4
int // numpy.ndarray,1
int // numpy.float64,1
numpy.int64 ** pandas.core.series.Series,1
numpy.int64 ** numpy.ndarray,1
numpy.int64 ** numpy.float64,1
int % numpy.float64,1
"numpy.ndarray[slilist[numpy.bool_]e[NoneType, NoneType, NoneType]] = list[numpy.bool_]",1
numpy.sin(pandas.core.indexes.numeric.UInt64Index),1
numpy.sin(numpy.ndarray),2
"numpy.array(numpy.ndarray, copy=Type[numpy.float64], dtype=builtins.bool)",2
numpy.sin(pandas.core.indexes.numeric.Float64Index),1
numpy.sqrt(pandas.core.indexes.numeric.Int64Index),2
"numpy.true_divide(pandas.core.indexes.numeric.UInt64Index, float)",1
"numpy.true_divide(pandas.core.indexes.numeric.Float64Index, float)",1
"numpy.true_divide(pandas.core.series.Series, float)",1
numpy.modf(pandas.core.indexes.numeric.Int64Index),1
numpy.add,7
"numpy.ufunc.at(numpy.ufunc, numpy.ndarray, list[int], int)",1
float + numpy.ndarray,2
float / numpy.ndarray,1
float // numpy.ndarray,1
"numpy.issubdtype(arg1=Type[numpy.float64], arg2=Type[numpy.integer])",1
numpy.ndarray ** numpy.ndarray,2
numpy.ndarray + numpy.int64,1
pandas.core.indexes.numeric.Int64Index + numpy.int64,1
pandas.core.indexes.numeric.Int64Index - numpy.int64,1
numpy.ndarray - numpy.int64,3
pandas.core.indexes.numeric.Float64Index + numpy.float64,1
numpy.ndarray + numpy.float64,2
pandas.core.indexes.numeric.Float64Index - numpy.float64,1
"numpy.ndarray[slilist[Union[list[Union[float, int]], numpy.ndarray]]e[NoneType, NoneType, NoneType]] = list[Union[list[Union[float, int]], numpy.ndarray]]",1
"numpy.roll(a=numpy.ndarray, axis=int, shift=numpy.ndarray)",1
"numpy.ndarray[tuple[slifloate[NoneType, int, NoneType]]] = float",2
numpy.ndarray + pandas.core.indexes.base.Index,1
numpy.int64 + numpy.ndarray,1
"numpy.array(pandas.core.indexes.base.Index, copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.array(int, dtype=Type[numpy.int64])",1
numpy.ndarray - str,1
numpy.ndarray - pandas.core.indexes.base.Index,2
list[str] - numpy.ndarray,1
"numpy.array(list[Union[int, str]])",2
numpy.array(list[decimal.Decimal]),2
str - numpy.ndarray,1
"numpy.array(list[datetime.date], dtype=Type[builtins.object])",2
numpy.array(pandas._libs.tslibs.period.Period),1
numpy.ndarray == pandas.core.indexes.period.PeriodIndex,1
pandas.core.indexes.period.PeriodIndex != numpy.ndarray,2
pandas.core.indexes.period.PeriodIndex <= numpy.ndarray,3
numpy.ndarray > pandas.core.indexes.period.PeriodIndex,1
numpy.ndarray >= pandas.core.indexes.period.PeriodIndex,1
pandas.core.indexes.period.PeriodIndex == numpy.ndarray,4
numpy.ndarray != pandas.core.indexes.period.PeriodIndex,1
pandas.core.indexes.period.PeriodIndex > numpy.ndarray,3
pandas.core.indexes.period.PeriodIndex >= numpy.ndarray,2
numpy.ndarray <= pandas.core.indexes.period.PeriodIndex,1
pandas.core.series.Series != numpy.ndarray,1
pandas.core.series.Series <= numpy.ndarray,2
numpy.ndarray > pandas.core.series.Series,1
pandas.core.frame.DataFrame > numpy.ndarray,3
Type[numpy.int64].__name__,2
numpy.ndarray <= pandas.core.frame.DataFrame,1
numpy.ndarray >= pandas.core.frame.DataFrame,1
pandas.core.frame.DataFrame != numpy.ndarray,3
pandas.core.frame.DataFrame <= numpy.ndarray,3
Type[numpy.float64].__name__,3
numpy.ndarray > pandas.core.frame.DataFrame,1
numpy.ndarray == pandas.core.arrays.period.PeriodArray,1
pandas.core.arrays.period.PeriodArray != numpy.ndarray,2
pandas.core.arrays.period.PeriodArray <= numpy.ndarray,2
numpy.ndarray > pandas.core.arrays.period.PeriodArray,1
numpy.ndarray >= pandas.core.arrays.period.PeriodArray,1
pandas.core.arrays.period.PeriodArray == numpy.ndarray,3
numpy.ndarray != pandas.core.arrays.period.PeriodArray,1
pandas.core.arrays.period.PeriodArray > numpy.ndarray,2
pandas.core.arrays.period.PeriodArray >= numpy.ndarray,1
numpy.ndarray <= pandas.core.arrays.period.PeriodArray,1
numpy.array(pandas.core.indexes.period.PeriodIndex),9
pandas.core.frame.DataFrame >= numpy.ndarray,2
"numpy.asarray(a=list[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.period.Period]])",1
pandas.tseries.offsets.MonthEnd * numpy.int64,2
numpy.array(list[pandas.tseries.offsets.MonthEnd]),2
"numpy.ndarray[slilist[pandas.tseries.offsets.Day]e[NoneType, NoneType, NoneType]] = list[pandas.tseries.offsets.Day]",1
pandas.tseries.offsets.Day * numpy.int64,2
numpy.array(list[pandas.tseries.offsets.Day]),2
numpy.ndarray[numpy.ndarray] = pandas._libs.tslibs.nattype.NaTType,3
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.nattype.NaTType, pandas.tseries.offsets.Day]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.nattype.NaTType, pandas.tseries.offsets.Day]]",1
pandas.tseries.offsets.Hour * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Hour]),1
pandas.tseries.offsets.Minute * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Minute]),1
pandas.tseries.offsets.Second * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Second]),1
pandas.tseries.offsets.Milli * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Milli]),1
pandas.tseries.offsets.Micro * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Micro]),1
pandas.tseries.offsets.Nano * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Nano]),1
pandas.tseries.offsets.YearEnd * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.YearEnd]),1
pandas.tseries.offsets.QuarterEnd * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.QuarterEnd]),2
pandas.tseries.offsets.Week * numpy.int64,1
numpy.array(list[pandas.tseries.offsets.Week]),1
numpy.ndarray - pandas.core.indexes.period.PeriodIndex,3
pandas.core.arrays.period.PeriodArray - numpy.ndarray,1
numpy.ndarray + pandas.core.arrays.period.PeriodArray,2
numpy.ndarray - pandas.core.arrays.period.PeriodArray,1
numpy.datetime64 - pandas.core.indexes.period.PeriodIndex,1
pandas.core.arrays.period.PeriodArray + numpy.datetime64,1
numpy.datetime64 + pandas.core.arrays.period.PeriodArray,1
pandas.core.arrays.period.PeriodArray - numpy.datetime64,2
numpy.ndarray + pandas.core.indexes.period.PeriodIndex,5
pandas.core.indexes.period.PeriodIndex + numpy.ndarray,7
pandas.core.indexes.period.PeriodIndex - numpy.ndarray,5
"numpy.array(list[Union[pandas.tseries.offsets.Hour, pandas.tseries.offsets.Minute]])",3
numpy.int64 * int,2
-numpy.int64,2
pandas.core.indexes.period.PeriodIndex + numpy.int64,1
numpy.all(a=builtins.bool),2
numpy.dtype(datetime.timedelta),1
pandas.core.indexes.period.PeriodIndex + numpy.timedelta64,7
numpy.timedelta64 + pandas.core.indexes.period.PeriodIndex,3
pandas.core.indexes.period.PeriodIndex - numpy.timedelta64,5
numpy.timedelta64 - pandas.core.indexes.period.PeriodIndex,2
pandas._linumpy.timedelta64s.tslinumpy.timedelta64s.period.Period + numpy.timedelta64,7
pandas._linumpy.timedelta64s.tslinumpy.timedelta64s.period.Period - numpy.timedelta64,3
pandas.core.indexes.period.PeriodIndex += numpy.timedelta64,4
