function,count
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
"numpy.einsum(operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",3
"numpy.result_type(numpy.dtype, numpy.dtype, numpy.dtype, numpy.dtype)",1
"numpy.broadcast_to(array=numpy.float64, shape=tuple[int, int])",1
"numpy.broadcast_to(array=numpy.float64, shape=tuple[int, int, int, int])",1
"numpy.einsum_path(operands=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, str])",1
numpy.einsum_path,1
"numpy.einsum_path(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
dask.array.core.Array * numpy.ndarray,2
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int, int, int)",1
"numpy.average(a=numpy.ndarray, returned=builtins.bool)",1
"numpy.array(tuple[numpy.float64, numpy.float64], dtype=str)",1
"numpy.array(tuple[dask.array.core.Array, numpy.float64], dtype=str)",1
"numpy.equal(numpy.ndarray, numpy.ndarray)",4
numpy.average,2
numpy.float64(x=float),1
"numpy.result_type(numpy.dtype, numpy.dtype, str)",1
"numpy.multiply(numpy.ndarray, numpy.ndarray)",3
numpy.iscomplexobj(x=dask.array.core.Array),1
numpy.complexfloating,1
numpy.iscomplexobj,1
"numpy.testing._private.utils.assert_equal(actual=list[tuple[tuple[str, int, int], tuple[builtins.builtin_function_or_method, tuple[str, numpy.int64, int], tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType]]]]], desired=list[tuple[tuple[str, int, int], tuple[builtins.builtin_function_or_method, tuple[str, int, int], tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType]]]]])",1
"numpy.testing._private.utils.assert_equal(actual=dict, desired=dict)",3
"numpy.zeros(tuple[int, int, int])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], list[int]]]",1
numpy.asarray(a=builtins.range),1
numpy.asanyarray(a=list[builtins.bool]),2
"numpy.ones(dtype=str, shape=tuple[int, int, int])",1
"numpy.ndarray[tuple[list, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], list]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], dask.array.core.Array]]",1
"numpy.ndarray[tuple[dask.array.core.Array, slice[NoneType, NoneType, NoneType]]]",1
numpy.ndarray & numpy.ndarray,2
numpy.sum(a=tuple[int]),1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",2
numpy.ndarray + numpy.int64,2
numpy.cumsum(a=tuple[int]),1
int += numpy.int64,1
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",2
"numpy.cumsum(a=tuple[int, int])",3
numpy.int64 += numpy.int64,1
"numpy.sum(a=tuple[int, int])",1
"numpy.sum(a=tuple[int, int, int])",1
"numpy.cumsum(a=tuple[int, int, int])",2
"numpy.searchsorted(a=tuple[int, int, int, int, int], side=str, v=numpy.ndarray)",1
"numpy.isnan(tuple[int, int, int, int, int])",2
"numpy.cumsum(a=tuple[int, int, int, int, int])",1
"numpy.sum(a=tuple[int, int, int, int, int])",1
"numpy.asarray(a=list[builtins.bool], dtype=Type[builtins.bool])",1
"numpy.ndarray[tuple[slice[int, int, int], numpy.ndarray]]",1
"numpy.ndarray[tuple[slice[int, int, int], numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], numpy.ndarray]]",1
numpy.ndarray[tuple[builtins.ellipsis]],1
"numpy.prod(a=tuple[int, int, int, int, int])",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], int, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, int, NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, NoneType, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, int, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, int, NoneType, NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], int, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, int, int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, int, NoneType]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, int, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, int, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], builtins.ellipsis, NoneType, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, int, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, NoneType, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, int, NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, NoneType, int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], NoneType, NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, int, NoneType]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, NoneType, int]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, int]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, int, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[int, int, builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, int, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, int, int, NoneType]]",1
"numpy.ndarray[tuple[int, int, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, int, NoneType, int]]",1
"numpy.ndarray[tuple[int, int, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, int, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[int, int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, int, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, int, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, int, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, int, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, int, NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], int, int]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[int, NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, NoneType, int, int]]",1
"numpy.ndarray[tuple[int, NoneType, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, NoneType, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, int, NoneType]]",1
"numpy.ndarray[tuple[int, NoneType, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, NoneType, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, NoneType, int]]",1
"numpy.ndarray[tuple[int, NoneType, NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, int, int]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, builtins.ellipsis, NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], NoneType, builtins.ellipsis]]",2
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType]]]",1
